"","ONS_name","ONS_ID","pop","name","value"
"1866","munster_ashton_3075","3075","general","median_monthly_shelter_costs_for_rented_dwellings","1660"
"1867","munster_ashton_3075","3075","general","average_monthly_shelter_costs_for_rented_dwellings","1640"
"1868","munster_ashton_3075","3075","general","average_size_of_census_families","2.9"
"1869","munster_ashton_3075","3075","general","percent_of_census_families_that_are_one_parent_families","0.076612903"
"1870","munster_ashton_3075","3075","general","number_of_one_parent_families","95"
"1871","munster_ashton_3075","3075","general","percent_of_all_census_families_that_are_one_parent_families","0.076612903"
"1872","munster_ashton_3075","3075","general","average_number_of_children_in_census_families_with_children","1.7"
"1873","munster_ashton_3075","3075","general","average_after_tax_income_of_all_economic_families","129600"
"1874","munster_ashton_3075","3075","general","average_after_tax_income_of_couple_with_children_economic_families","147000"
"1875","munster_ashton_3075","3075","general","average_after_tax_income_of_one_parent_economic_families","73000"
"1876","richmond_3074","3074","general","number_of_children_living_in_one_parent_families","395"
"1877","richmond_3074","3074","general","percent_of_children_living_in_one_parent_families","0.146025878"
"1878","richmond_3074","3074","general","number_of_pop_living_alone_i_e_1_person_household","560"
"1879","richmond_3074","3074","general","average_household_size","2.7"
"1880","richmond_3074","3074","general","number_of_owner_households","2800"
"1881","richmond_3074","3074","general","percent_of_owner_households","0.88748019"
"1882","richmond_3074","3074","general","percent_of_renter_households","0.110935024"
"1883","richmond_3074","3074","general","percent_of_households_living_in_core_housing_need","0.057377049"
"1884","richmond_3074","3074","general","number_of_households_living_in_core_housing_need","175"
"1885","richmond_3074","3074","general","percent_of_owner_households_in_core_housing_need","3.3"
"1886","richmond_3074","3074","general","median_monthly_shelter_costs_for_owned_dwellings","1600"
"1887","richmond_3074","3074","general","average_monthly_shelter_costs_for_owned_dwellings","1706"
"1888","richmond_3074","3074","general","number_of_tenant_households","350"
"1889","richmond_3074","3074","general","percent_of_tenant_households_living_in_subsidized_housing","14.3"
"1890","richmond_3074","3074","general","percent_of_renter_households_in_core_housing_need","24.6"
"1891","richmond_3074","3074","general","median_monthly_shelter_costs_for_rented_dwellings","1230"
"1892","richmond_3074","3074","general","average_monthly_shelter_costs_for_rented_dwellings","1264"
"1893","richmond_3074","3074","general","average_size_of_census_families","3"
"1894","richmond_3074","3074","general","percent_of_census_families_that_are_one_parent_families","0.097465887"
"1895","richmond_3074","3074","general","number_of_one_parent_families","250"
"1896","richmond_3074","3074","general","percent_of_all_census_families_that_are_one_parent_families","0.097465887"
"1897","richmond_3074","3074","general","average_number_of_children_in_census_families_with_children","1.8"
"1898","richmond_3074","3074","general","average_after_tax_income_of_all_economic_families","142600"
"1899","richmond_3074","3074","general","average_after_tax_income_of_couple_with_children_economic_families","147000"
"1900","richmond_3074","3074","general","average_after_tax_income_of_one_parent_economic_families","87000"
"1901","navan_sarsfield_3076","3076","general","number_of_children_living_in_one_parent_families","110"
"1902","navan_sarsfield_3076","3076","general","percent_of_children_living_in_one_parent_families","0.117647059"
"1903","navan_sarsfield_3076","3076","general","number_of_pop_living_alone_i_e_1_person_household","195"
"1904","navan_sarsfield_3076","3076","general","average_household_size","2.7"
"1905","navan_sarsfield_3076","3076","general","number_of_owner_households","915"
"1906","navan_sarsfield_3076","3076","general","percent_of_owner_households","0.839449541"
"1907","navan_sarsfield_3076","3076","general","percent_of_renter_households","0.160550459"
"1908","navan_sarsfield_3076","3076","general","percent_of_households_living_in_core_housing_need","0.085308057"
"1909","navan_sarsfield_3076","3076","general","number_of_households_living_in_core_housing_need","90"
"1910","navan_sarsfield_3076","3076","general","percent_of_owner_households_in_core_housing_need","5.1"
"1911","navan_sarsfield_3076","3076","general","median_monthly_shelter_costs_for_owned_dwellings","1240"
"1912","navan_sarsfield_3076","3076","general","average_monthly_shelter_costs_for_owned_dwellings","1644"
"1913","navan_sarsfield_3076","3076","general","number_of_tenant_households","170"
"1914","navan_sarsfield_3076","3076","general","percent_of_tenant_households_living_in_subsidized_housing","14.7"
"1915","navan_sarsfield_3076","3076","general","percent_of_renter_households_in_core_housing_need","26.5"
"1916","navan_sarsfield_3076","3076","general","median_monthly_shelter_costs_for_rented_dwellings","980"
"1917","navan_sarsfield_3076","3076","general","average_monthly_shelter_costs_for_rented_dwellings","1080"
"1918","navan_sarsfield_3076","3076","general","average_size_of_census_families","3"
"1919","navan_sarsfield_3076","3076","general","percent_of_census_families_that_are_one_parent_families","0.071428571"
"1920","navan_sarsfield_3076","3076","general","number_of_one_parent_families","65"
"1921","navan_sarsfield_3076","3076","general","percent_of_all_census_families_that_are_one_parent_families","0.071428571"
"1922","navan_sarsfield_3076","3076","general","average_number_of_children_in_census_families_with_children","2"
"1923","navan_sarsfield_3076","3076","general","average_after_tax_income_of_all_economic_families","126200"
"1924","navan_sarsfield_3076","3076","general","average_after_tax_income_of_couple_with_children_economic_families","139000"
"1925","navan_sarsfield_3076","3076","general","average_after_tax_income_of_one_parent_economic_families","58000"
"1926","new_edinburgh_3077","3077","general","number_of_children_living_in_one_parent_families","315"
"1927","new_edinburgh_3077","3077","general","percent_of_children_living_in_one_parent_families","0.276315789"
"1928","new_edinburgh_3077","3077","general","number_of_pop_living_alone_i_e_1_person_household","1040"
"1929","new_edinburgh_3077","3077","general","average_household_size","2"
"1930","new_edinburgh_3077","3077","general","number_of_owner_households","1420"
"1931","new_edinburgh_3077","3077","general","percent_of_owner_households","0.533834586"
"1932","new_edinburgh_3077","3077","general","percent_of_renter_households","0.464285714"
"1933","new_edinburgh_3077","3077","general","percent_of_households_living_in_core_housing_need","0.089494163"
"1934","new_edinburgh_3077","3077","general","number_of_households_living_in_core_housing_need","230"
"1935","new_edinburgh_3077","3077","general","percent_of_owner_households_in_core_housing_need","2.5"
"1936","new_edinburgh_3077","3077","general","median_monthly_shelter_costs_for_owned_dwellings","1540"
"1937","new_edinburgh_3077","3077","general","average_monthly_shelter_costs_for_owned_dwellings","2008"
"1938","new_edinburgh_3077","3077","general","number_of_tenant_households","1240"
"1939","new_edinburgh_3077","3077","general","percent_of_tenant_households_living_in_subsidized_housing","2"
"1940","new_edinburgh_3077","3077","general","percent_of_renter_households_in_core_housing_need","16.2"
"1941","new_edinburgh_3077","3077","general","median_monthly_shelter_costs_for_rented_dwellings","1500"
"1942","new_edinburgh_3077","3077","general","average_monthly_shelter_costs_for_rented_dwellings","1676"
"1943","new_edinburgh_3077","3077","general","average_size_of_census_families","2.6"
"1944","new_edinburgh_3077","3077","general","percent_of_census_families_that_are_one_parent_families","0.142857143"
"1945","new_edinburgh_3077","3077","general","number_of_one_parent_families","220"
"1946","new_edinburgh_3077","3077","general","percent_of_all_census_families_that_are_one_parent_families","0.142857143"
"1947","new_edinburgh_3077","3077","general","average_number_of_children_in_census_families_with_children","1.6"
"1948","new_edinburgh_3077","3077","general","average_after_tax_income_of_all_economic_families","159800"
"1949","new_edinburgh_3077","3077","general","average_after_tax_income_of_couple_with_children_economic_families","168000"
"1950","new_edinburgh_3077","3077","general","average_after_tax_income_of_one_parent_economic_families","99000"
"1951","north_gower_kars_3078","3078","general","number_of_children_living_in_one_parent_families","210"
"1952","north_gower_kars_3078","3078","general","percent_of_children_living_in_one_parent_families","0.12962963"
"1953","north_gower_kars_3078","3078","general","number_of_pop_living_alone_i_e_1_person_household","265"
"1954","north_gower_kars_3078","3078","general","average_household_size","2.8"
"1955","north_gower_kars_3078","3078","general","number_of_owner_households","1610"
"1956","north_gower_kars_3078","3078","general","percent_of_owner_households","0.899441341"
"1957","north_gower_kars_3078","3078","general","percent_of_renter_households","0.100558659"
"1958","north_gower_kars_3078","3078","general","percent_of_households_living_in_core_housing_need","0.054913295"
"1959","north_gower_kars_3078","3078","general","number_of_households_living_in_core_housing_need","95"
"1960","north_gower_kars_3078","3078","general","percent_of_owner_households_in_core_housing_need","3.2"
"1961","north_gower_kars_3078","3078","general","median_monthly_shelter_costs_for_owned_dwellings","1460"
"1962","north_gower_kars_3078","3078","general","average_monthly_shelter_costs_for_owned_dwellings","1510"
"1963","north_gower_kars_3078","3078","general","number_of_tenant_households","175"
"1964","north_gower_kars_3078","3078","general","percent_of_tenant_households_living_in_subsidized_housing","14.3"
"1965","north_gower_kars_3078","3078","general","percent_of_renter_households_in_core_housing_need","26.5"
"1966","north_gower_kars_3078","3078","general","median_monthly_shelter_costs_for_rented_dwellings","1080"
"1967","north_gower_kars_3078","3078","general","average_monthly_shelter_costs_for_rented_dwellings","1100"
"1968","north_gower_kars_3078","3078","general","average_size_of_census_families","3"
"1969","north_gower_kars_3078","3078","general","percent_of_census_families_that_are_one_parent_families","0.091503268"
"1970","north_gower_kars_3078","3078","general","number_of_one_parent_families","140"
"1971","north_gower_kars_3078","3078","general","percent_of_all_census_families_that_are_one_parent_families","0.091503268"
"1972","north_gower_kars_3078","3078","general","average_number_of_children_in_census_families_with_children","1.9"
"1973","north_gower_kars_3078","3078","general","average_after_tax_income_of_all_economic_families","132000"
"1974","north_gower_kars_3078","3078","general","average_after_tax_income_of_couple_with_children_economic_families","145000"
