ONS_ID,data_ID,value
3074,percent_attached,91.4
3074,percent_uncertaintly_attached,8.6
3074,crime_person_total,50
3074,crime_property_total,107
3074,crime_other_total,6
3074,crime_total,163
3074,crime_person_total_per_1000pop_plus_50m_buffer,6.16
3074,crime_property_total_per_1000pop_plus_50m_buffer,14.4
3074,crime_other_total_per_1000pop_plus_50m_buffer,0.7
3074,crime_total_per_1000pop_plus_50m_buffer,21.25
3074,walkscore_mean,8.29
3074,walkscore_sd,11.65
3074,bikescore_mean,33.24
3074,bikescore_sd,10.12
3074,Deciles,3
3074,Quintiles,2
3076,food_convenience_num_region_plus_buffer,2
3076,food_convenience_num_per_1000_res_plus_buffer,0.66
3076,food_convenience_dist_closest_3_popwt,6.34
3076,food_convenience_pct_within_15_mins,0.29
3076,food_fastfood_num_region_plus_buffer,1
3076,food_fastfood_num_per_1000_res_plus_buffer,0.33
3076,food_fastfood_dist_closest_3_popwt,7.08
3076,food_fastfood_pct_within_15_mins,0.22
3076,food_grocery_num_region_plus_buffer,0
3076,food_grocery_num_per_1000_res_plus_buffer,0
3076,food_grocery_dist_closest_3_popwt,10.45
3076,food_grocery_pct_within_15_mins,0
3076,food_resto_num_region_plus_buffer,2
3076,food_resto_num_per_1000_res_plus_buffer,0.66
3076,food_resto_dist_closest_3_popwt,5.74
3076,food_resto_pct_within_15_mins,0.22
3076,food_specialty_num_region_plus_buffer,0
3076,food_specialty_num_per_1000_res_plus_buffer,0
3076,food_specialty_dist_closest_3_popwt,9.98
3076,food_specialty_pct_within_15_mins,0
3076,num_people_attached,3354
3076,num_people_uncertainly_attached,313
3076,total_population_attachment,3667
3076,percent_attached,91.5
3076,percent_uncertaintly_attached,8.5
3076,crime_person_total,14
3076,crime_property_total,34
3076,crime_other_total,NA
3076,crime_total,NA
3076,crime_person_total_per_1000pop_plus_50m_buffer,4.91
3076,crime_property_total_per_1000pop_plus_50m_buffer,11.46
3076,crime_other_total_per_1000pop_plus_50m_buffer,0
3076,crime_total_per_1000pop_plus_50m_buffer,NA
3076,walkscore_mean,4.46
3076,walkscore_sd,6.34
3076,bikescore_mean,33.85
3076,bikescore_sd,8.96
3076,Deciles,4
3076,Quintiles,2
3077,food_convenience_num_region_plus_buffer,2
3077,food_convenience_num_per_1000_res_plus_buffer,0.36
3077,food_convenience_dist_closest_3_popwt,0.69
3077,food_convenience_pct_within_15_mins,1
3077,food_fastfood_num_region_plus_buffer,11
3077,food_fastfood_num_per_1000_res_plus_buffer,1.96
3077,food_fastfood_dist_closest_3_popwt,0.44
3077,food_fastfood_pct_within_15_mins,1
3077,food_grocery_num_region_plus_buffer,0
3077,food_grocery_num_per_1000_res_plus_buffer,0
3077,food_grocery_dist_closest_3_popwt,1.41
3077,food_grocery_pct_within_15_mins,0.97
3077,food_resto_num_region_plus_buffer,8
3077,food_resto_num_per_1000_res_plus_buffer,1.43
3077,food_resto_dist_closest_3_popwt,0.53
3077,food_resto_pct_within_15_mins,1
3077,food_specialty_num_region_plus_buffer,2
3077,food_specialty_num_per_1000_res_plus_buffer,0.36
3077,food_specialty_dist_closest_3_popwt,1
3077,food_specialty_pct_within_15_mins,0.89
3077,num_people_attached,4995
3077,num_people_uncertainly_attached,1094
3077,total_population_attachment,6089
3077,percent_attached,82
3077,percent_uncertaintly_attached,18
3077,crime_person_total,24
3077,crime_property_total,186
3077,crime_other_total,11
3077,crime_total,221
3077,crime_person_total_per_1000pop_plus_50m_buffer,5.52
3077,crime_property_total_per_1000pop_plus_50m_buffer,65.89
3077,crime_other_total_per_1000pop_plus_50m_buffer,13.36
3077,crime_total_per_1000pop_plus_50m_buffer,84.77
3077,walkscore_mean,58.97
3077,walkscore_sd,15.28
3077,bikescore_mean,90.72
3077,bikescore_sd,6.57
3077,Deciles,2
3077,Quintiles,1
3078,food_convenience_num_region_plus_buffer,1
3078,food_convenience_num_per_1000_res_plus_buffer,0.2
3078,food_convenience_dist_closest_3_popwt,8
3078,food_convenience_pct_within_15_mins,0.1
3078,food_fastfood_num_region_plus_buffer,3
3078,food_fastfood_num_per_1000_res_plus_buffer,0.61
3078,food_fastfood_dist_closest_3_popwt,3.97
3078,food_fastfood_pct_within_15_mins,0.13
3078,food_grocery_num_region_plus_buffer,0
3078,food_grocery_num_per_1000_res_plus_buffer,0
3078,food_grocery_dist_closest_3_popwt,11.89
3078,food_grocery_pct_within_15_mins,0
3078,food_resto_num_region_plus_buffer,1
3078,food_resto_num_per_1000_res_plus_buffer,0.2
3078,food_resto_dist_closest_3_popwt,6.76
3078,food_resto_pct_within_15_mins,0.07
3078,food_specialty_num_region_plus_buffer,0
3078,food_specialty_num_per_1000_res_plus_buffer,0
3078,food_specialty_dist_closest_3_popwt,11.12
3078,food_specialty_pct_within_15_mins,0
3078,num_people_attached,4681
3078,num_people_uncertainly_attached,376
3078,total_population_attachment,5057
3078,percent_attached,92.6
3078,percent_uncertaintly_attached,7.4
3078,crime_person_total,16
3078,crime_property_total,65
3078,crime_other_total,2
3078,crime_total,83
3078,crime_person_total_per_1000pop_plus_50m_buffer,3.25
3078,crime_property_total_per_1000pop_plus_50m_buffer,13.59
3078,crime_other_total_per_1000pop_plus_50m_buffer,0.41
3078,crime_total_per_1000pop_plus_50m_buffer,17.24
3078,walkscore_mean,6.92
3078,walkscore_sd,9.76
3078,bikescore_mean,32.29
3078,bikescore_sd,7.3
3078,Deciles,2
3078,Quintiles,1
3079,food_convenience_num_region_plus_buffer,9
3079,food_convenience_num_per_1000_res_plus_buffer,0.37
3079,food_convenience_dist_closest_3_popwt,0.91
3079,food_convenience_pct_within_15_mins,1
3079,food_fastfood_num_region_plus_buffer,20
3079,food_fastfood_num_per_1000_res_plus_buffer,0.83
3079,food_fastfood_dist_closest_3_popwt,0.71
3079,food_fastfood_pct_within_15_mins,1
3079,food_grocery_num_region_plus_buffer,1
3079,food_grocery_num_per_1000_res_plus_buffer,0.04
3079,food_grocery_dist_closest_3_popwt,1.59
3079,food_grocery_pct_within_15_mins,0.65
3079,food_resto_num_region_plus_buffer,22
3079,food_resto_num_per_1000_res_plus_buffer,0.91
3079,food_resto_dist_closest_3_popwt,0.73
3079,food_resto_pct_within_15_mins,1
3079,food_specialty_num_region_plus_buffer,6
3079,food_specialty_num_per_1000_res_plus_buffer,0.25
3079,food_specialty_dist_closest_3_popwt,1.39
3079,food_specialty_pct_within_15_mins,0.5
3079,num_people_attached,22039
3079,num_people_uncertainly_attached,3565
3079,total_population_attachment,25604
3079,percent_attached,86.1
3079,percent_uncertaintly_attached,13.9
3079,crime_person_total,96
3079,crime_property_total,297
3079,crime_other_total,21
3079,crime_total,414
3079,crime_person_total_per_1000pop_plus_50m_buffer,4.48
3079,crime_property_total_per_1000pop_plus_50m_buffer,13.98
3079,crime_other_total_per_1000pop_plus_50m_buffer,0.95
3079,crime_total_per_1000pop_plus_50m_buffer,19.42
3079,walkscore_mean,53.99
3079,walkscore_sd,8.44
3079,bikescore_mean,75.1
3079,bikescore_sd,4.98
3079,Deciles,6
3079,Quintiles,3
3080,food_convenience_num_region_plus_buffer,5
3080,food_convenience_num_per_1000_res_plus_buffer,0.22
3080,food_convenience_dist_closest_3_popwt,1.26
3080,food_convenience_pct_within_15_mins,0.92
3080,food_fastfood_num_region_plus_buffer,19
3080,food_fastfood_num_per_1000_res_plus_buffer,0.85
3080,food_fastfood_dist_closest_3_popwt,0.98
3080,food_fastfood_pct_within_15_mins,0.8
3080,food_grocery_num_region_plus_buffer,1
3080,food_grocery_num_per_1000_res_plus_buffer,0.04
3080,food_grocery_dist_closest_3_popwt,2.18
3080,food_grocery_pct_within_15_mins,0.27
3080,food_resto_num_region_plus_buffer,19
3080,food_resto_num_per_1000_res_plus_buffer,0.85
3080,food_resto_dist_closest_3_popwt,0.96
3080,food_resto_pct_within_15_mins,0.91
3080,food_specialty_num_region_plus_buffer,2
3080,food_specialty_num_per_1000_res_plus_buffer,0.09
3080,food_specialty_dist_closest_3_popwt,1.65
3080,food_specialty_pct_within_15_mins,0.52
3080,num_people_attached,16843
3080,num_people_uncertainly_attached,2379
3080,total_population_attachment,19222
3080,percent_attached,87.6
3080,percent_uncertaintly_attached,12.4
3080,crime_person_total,83
3080,crime_property_total,284
3080,crime_other_total,20
3080,crime_total,387
3080,crime_person_total_per_1000pop_plus_50m_buffer,3.99
3080,crime_property_total_per_1000pop_plus_50m_buffer,13.84
3080,crime_other_total_per_1000pop_plus_50m_buffer,0.9
3080,crime_total_per_1000pop_plus_50m_buffer,18.73
3080,walkscore_mean,26.76
3080,walkscore_sd,15.03
3080,bikescore_mean,67.98
3080,bikescore_sd,14
3080,Deciles,4
3080,Quintiles,2
3081,food_convenience_num_region_plus_buffer,5
3081,food_convenience_num_per_1000_res_plus_buffer,0.3
3081,food_convenience_dist_closest_3_popwt,1.21
3081,food_convenience_pct_within_15_mins,0.96
3081,food_fastfood_num_region_plus_buffer,11
3081,food_fastfood_num_per_1000_res_plus_buffer,0.66
3081,food_fastfood_dist_closest_3_popwt,0.86
3081,food_fastfood_pct_within_15_mins,0.96
3081,food_grocery_num_region_plus_buffer,1
3081,food_grocery_num_per_1000_res_plus_buffer,0.06
3081,food_grocery_dist_closest_3_popwt,2
3081,food_grocery_pct_within_15_mins,0.47
3081,food_resto_num_region_plus_buffer,10
3081,food_resto_num_per_1000_res_plus_buffer,0.6
3081,food_resto_dist_closest_3_popwt,0.91
3081,food_resto_pct_within_15_mins,0.91
3081,food_specialty_num_region_plus_buffer,0
3081,food_specialty_num_per_1000_res_plus_buffer,0
3081,food_specialty_dist_closest_3_popwt,2.39
3081,food_specialty_pct_within_15_mins,0.09
3081,num_people_attached,15305
3081,num_people_uncertainly_attached,3104
3081,total_population_attachment,18409
3081,percent_attached,83.1
3081,percent_uncertaintly_attached,16.9
3081,crime_person_total,76
3081,crime_property_total,187
3081,crime_other_total,24
3081,crime_total,287
3081,crime_person_total_per_1000pop_plus_50m_buffer,4.69
3081,crime_property_total_per_1000pop_plus_50m_buffer,12.62
3081,crime_other_total_per_1000pop_plus_50m_buffer,1.56
3081,crime_total_per_1000pop_plus_50m_buffer,18.88
3081,walkscore_mean,42.58
3081,walkscore_sd,14.07
3081,bikescore_mean,59.4
3081,bikescore_sd,12.5
3081,Deciles,7
3081,Quintiles,4
3082,food_convenience_num_region_plus_buffer,5
3082,food_convenience_num_per_1000_res_plus_buffer,0.59
3082,food_convenience_dist_closest_3_popwt,0.58
3082,food_convenience_pct_within_15_mins,1
3082,food_fastfood_num_region_plus_buffer,7
3082,food_fastfood_num_per_1000_res_plus_buffer,0.82
3082,food_fastfood_dist_closest_3_popwt,0.47
3082,food_fastfood_pct_within_15_mins,1
3082,food_grocery_num_region_plus_buffer,1
3082,food_grocery_num_per_1000_res_plus_buffer,0.12
3082,food_grocery_dist_closest_3_popwt,1.26
3082,food_grocery_pct_within_15_mins,0.99
3082,food_resto_num_region_plus_buffer,5
3082,food_resto_num_per_1000_res_plus_buffer,0.59
3082,food_resto_dist_closest_3_popwt,0.6
3082,food_resto_pct_within_15_mins,1
3082,food_specialty_num_region_plus_buffer,1
3082,food_specialty_num_per_1000_res_plus_buffer,0.12
3082,food_specialty_dist_closest_3_popwt,1.09
3082,food_specialty_pct_within_15_mins,0.99
3082,num_people_attached,5057
3082,num_people_uncertainly_attached,1466
3082,total_population_attachment,6523
3082,percent_attached,77.5
3082,percent_uncertaintly_attached,22.5
3082,crime_person_total,52
3082,crime_property_total,173
3082,crime_other_total,8
3082,crime_total,233
3082,crime_person_total_per_1000pop_plus_50m_buffer,6.21
3082,crime_property_total_per_1000pop_plus_50m_buffer,21.09
3082,crime_other_total_per_1000pop_plus_50m_buffer,0.94
3082,crime_total_per_1000pop_plus_50m_buffer,28.24
3082,walkscore_mean,47.97
3082,walkscore_sd,11.19
3082,bikescore_mean,95.82
3082,bikescore_sd,4.66
3082,Deciles,5
3082,Quintiles,3
3083,food_convenience_num_region_plus_buffer,2
3083,food_convenience_num_per_1000_res_plus_buffer,0.31
3083,food_convenience_dist_closest_3_popwt,0.83
3083,food_convenience_pct_within_15_mins,1
3083,food_fastfood_num_region_plus_buffer,11
3083,food_fastfood_num_per_1000_res_plus_buffer,1.7
3083,food_fastfood_dist_closest_3_popwt,0.48
3083,food_fastfood_pct_within_15_mins,1
3083,food_grocery_num_region_plus_buffer,1
3083,food_grocery_num_per_1000_res_plus_buffer,0.15
3083,food_grocery_dist_closest_3_popwt,1.04
3083,food_grocery_pct_within_15_mins,0.94
3083,food_resto_num_region_plus_buffer,10
3083,food_resto_num_per_1000_res_plus_buffer,1.54
3083,food_resto_dist_closest_3_popwt,0.55
3083,food_resto_pct_within_15_mins,1
3083,food_specialty_num_region_plus_buffer,5
3083,food_specialty_num_per_1000_res_plus_buffer,0.77
3083,food_specialty_dist_closest_3_popwt,0.6
3083,food_specialty_pct_within_15_mins,1
3083,num_people_attached,6793
3083,num_people_uncertainly_attached,1231
3083,total_population_attachment,8024
3083,percent_attached,84.7
3083,percent_uncertaintly_attached,15.3
3083,crime_person_total,28
3083,crime_property_total,120
3083,crime_other_total,3
3083,crime_total,151
3083,crime_person_total_per_1000pop_plus_50m_buffer,4.48
3083,crime_property_total_per_1000pop_plus_50m_buffer,19.29
3083,crime_other_total_per_1000pop_plus_50m_buffer,0.46
3083,crime_total_per_1000pop_plus_50m_buffer,24.23
3083,walkscore_mean,41.86
3083,walkscore_sd,5.76
3083,bikescore_mean,95.81
3083,bikescore_sd,6.08
3083,Deciles,2
3083,Quintiles,1
3084,food_convenience_num_region_plus_buffer,1
3084,food_convenience_num_per_1000_res_plus_buffer,20
3084,food_convenience_dist_closest_3_popwt,NA
3084,food_convenience_pct_within_15_mins,NA
3084,food_fastfood_num_region_plus_buffer,2
3084,food_fastfood_num_per_1000_res_plus_buffer,40
3084,food_fastfood_dist_closest_3_popwt,NA
3084,food_fastfood_pct_within_15_mins,NA
3084,food_grocery_num_region_plus_buffer,0
3084,food_grocery_num_per_1000_res_plus_buffer,0
3084,food_grocery_dist_closest_3_popwt,NA
3084,food_grocery_pct_within_15_mins,NA
3084,food_resto_num_region_plus_buffer,3
3084,food_resto_num_per_1000_res_plus_buffer,60
3084,food_resto_dist_closest_3_popwt,NA
3084,food_resto_pct_within_15_mins,NA
3084,food_specialty_num_region_plus_buffer,2
3084,food_specialty_num_per_1000_res_plus_buffer,40
3084,food_specialty_dist_closest_3_popwt,NA
3084,food_specialty_pct_within_15_mins,NA
3084,num_people_attached,NA
3084,num_people_uncertainly_attached,NA
3084,total_population_attachment,NA
3084,percent_attached,NA
3084,percent_uncertaintly_attached,NA
3084,crime_person_total,3
3084,crime_property_total,28
3084,crime_other_total,1
3084,crime_total,32
3084,crime_person_total_per_1000pop_plus_50m_buffer,120
3084,crime_property_total_per_1000pop_plus_50m_buffer,800
3084,crime_other_total_per_1000pop_plus_50m_buffer,60
3084,crime_total_per_1000pop_plus_50m_buffer,980
3084,walkscore_mean,55.08
3084,walkscore_sd,8.74
3084,bikescore_mean,46.92
3084,bikescore_sd,7.5
3084,Deciles,NA
3084,Quintiles,NA
3085,food_convenience_num_region_plus_buffer,4
3085,food_convenience_num_per_1000_res_plus_buffer,0.35
3085,food_convenience_dist_closest_3_popwt,1.11
3085,food_convenience_pct_within_15_mins,0.88
3085,food_fastfood_num_region_plus_buffer,24
3085,food_fastfood_num_per_1000_res_plus_buffer,2.12
3085,food_fastfood_dist_closest_3_popwt,0.62
3085,food_fastfood_pct_within_15_mins,0.99
3085,food_grocery_num_region_plus_buffer,1
3085,food_grocery_num_per_1000_res_plus_buffer,0.09
3085,food_grocery_dist_closest_3_popwt,1.23
3085,food_grocery_pct_within_15_mins,0.85
3085,food_resto_num_region_plus_buffer,21
3085,food_resto_num_per_1000_res_plus_buffer,1.86
3085,food_resto_dist_closest_3_popwt,0.72
3085,food_resto_pct_within_15_mins,0.99
3085,food_specialty_num_region_plus_buffer,1
3085,food_specialty_num_per_1000_res_plus_buffer,0.09
3085,food_specialty_dist_closest_3_popwt,1.1
3085,food_specialty_pct_within_15_mins,0.8
3085,num_people_attached,10782
3085,num_people_uncertainly_attached,1298
3085,total_population_attachment,12080
3085,percent_attached,89.3
3085,percent_uncertaintly_attached,10.7
3085,crime_person_total,54
3085,crime_property_total,143
3085,crime_other_total,13
3085,crime_total,210
3085,crime_person_total_per_1000pop_plus_50m_buffer,5.13
3085,crime_property_total_per_1000pop_plus_50m_buffer,16.18
3085,crime_other_total_per_1000pop_plus_50m_buffer,1.33
3085,crime_total_per_1000pop_plus_50m_buffer,22.63
3085,walkscore_mean,55.73
3085,walkscore_sd,9.81
3085,bikescore_mean,NA
3085,bikescore_sd,NA
3085,Deciles,4
3085,Quintiles,2
3086,food_convenience_num_region_plus_buffer,2
3086,food_convenience_num_per_1000_res_plus_buffer,0.35
3086,food_convenience_dist_closest_3_popwt,6.37
3086,food_convenience_pct_within_15_mins,0.4
3086,food_fastfood_num_region_plus_buffer,4
3086,food_fastfood_num_per_1000_res_plus_buffer,0.7
3086,food_fastfood_dist_closest_3_popwt,3.96
3086,food_fastfood_pct_within_15_mins,0.43
3086,food_grocery_num_region_plus_buffer,1
3086,food_grocery_num_per_1000_res_plus_buffer,0.17
3086,food_grocery_dist_closest_3_popwt,10.48
3086,food_grocery_pct_within_15_mins,0.29
3086,food_resto_num_region_plus_buffer,3
3086,food_resto_num_per_1000_res_plus_buffer,0.52
3086,food_resto_dist_closest_3_popwt,4.92
3086,food_resto_pct_within_15_mins,0.32
3086,food_specialty_num_region_plus_buffer,0
3086,food_specialty_num_per_1000_res_plus_buffer,0
3086,food_specialty_dist_closest_3_popwt,12.98
3086,food_specialty_pct_within_15_mins,0
3086,num_people_attached,5534
3086,num_people_uncertainly_attached,469
3086,total_population_attachment,6003
3086,percent_attached,92.2
3086,percent_uncertaintly_attached,7.8
3086,crime_person_total,21
3086,crime_property_total,46
3086,crime_other_total,9
3086,crime_total,76
3086,crime_person_total_per_1000pop_plus_50m_buffer,4.55
3086,crime_property_total_per_1000pop_plus_50m_buffer,9.8
3086,crime_other_total_per_1000pop_plus_50m_buffer,1.75
3086,crime_total_per_1000pop_plus_50m_buffer,16.1
3086,walkscore_mean,8.32
3086,walkscore_sd,12.29
3086,bikescore_mean,31.42
3086,bikescore_sd,7.59
3086,Deciles,4
3086,Quintiles,2
3087,food_convenience_num_region_plus_buffer,15
3087,food_convenience_num_per_1000_res_plus_buffer,0.71
3087,food_convenience_dist_closest_3_popwt,0.65
3087,food_convenience_pct_within_15_mins,0.96
3087,food_fastfood_num_region_plus_buffer,58
3087,food_fastfood_num_per_1000_res_plus_buffer,2.74
3087,food_fastfood_dist_closest_3_popwt,0.51
3087,food_fastfood_pct_within_15_mins,1
3087,food_grocery_num_region_plus_buffer,4
3087,food_grocery_num_per_1000_res_plus_buffer,0.19
3087,food_grocery_dist_closest_3_popwt,1.09
3087,food_grocery_pct_within_15_mins,0.86
3087,food_resto_num_region_plus_buffer,28
3087,food_resto_num_per_1000_res_plus_buffer,1.32
3087,food_resto_dist_closest_3_popwt,0.64
3087,food_resto_pct_within_15_mins,1
3087,food_specialty_num_region_plus_buffer,10
3087,food_specialty_num_per_1000_res_plus_buffer,0.47
3087,food_specialty_dist_closest_3_popwt,0.98
